[ 9.14823772e-14 -4.06785716e-13 -1.27897692e-13]
[ 1.03916875e-13 -4.33431069e-13 -1.39444012e-13]
[ 9.85878046e-14 -4.17443857e-13 -1.45661261e-13]
[ 1.02584607e-13 -4.03233003e-13 -1.39444012e-13]
[ 9.59232693e-14 -4.24549285e-13 -1.29674049e-13]
[ 1.10578213e-13 -3.97903932e-13 -1.21680443e-13]
[ 1.07025500e-13 -4.17443857e-13 -1.31450406e-13]
[ 1.03028697e-13 -4.01456646e-13 -1.27897692e-13]
[ 1.17239551e-13 -3.96127575e-13 -1.37667655e-13]
[ 1.04805054e-13 -4.13891144e-13 -1.37667655e-13]
[ 1.15019105e-13 -4.31654712e-13 -1.35003120e-13]
[ 1.07469589e-13 -4.03233003e-13 -1.43884904e-13]
[ 1.09245946e-13 -4.06785716e-13 -1.35003120e-13]
[ 1.04805054e-13 -4.08562073e-13 -1.19904087e-13]
[ 1.07469589e-13 -3.96127575e-13 -1.00364161e-13]
[ 9.54791801e-14 -4.13891144e-13 -1.08357767e-13]
[ 1.07469589e-13 -4.19220214e-13 -1.15463195e-13]
[ 1.06137321e-13 -3.89022148e-13 -1.09245946e-13]
[ 1.12354570e-13 -4.22772928e-13 -1.00364161e-13]
[ 9.37028233e-14 -3.80140364e-13 -1.19904087e-13]
[ 9.37028233e-14 -4.06785716e-13 -1.53654867e-13]
[ 8.74855743e-14 -4.29878355e-13 -1.03028697e-13]
[ 7.86037901e-14 -4.05009359e-13 -1.11022302e-13]
[ 8.21565038e-14 -4.01456646e-13 -1.13686838e-13]
[ 9.37028233e-14 -4.01456646e-13 -9.94759830e-14]
[ 9.32587341e-14 -4.01456646e-13 -1.34114941e-13]
[ 6.75015599e-14 -4.08562073e-13 -1.03916875e-13]
[ 7.50510765e-14 -4.26325641e-13 -1.17239551e-13]
[ 1.00364161e-13 -3.99680289e-13 -1.03028697e-13]
[ 7.63833441e-14 -3.85469434e-13 -1.25233157e-13]
[ 9.90318938e-14 -4.19220214e-13 -1.23456800e-13]
[ 8.65973959e-14 -4.17443857e-13 -1.01252340e-13]
[ 9.28146449e-14 -4.29878355e-13 -1.27897692e-13]
[ 9.81437154e-14 -4.13891144e-13 -1.47437618e-13]
[ 1.00364161e-13 -3.80140364e-13 -9.41469125e-14]
[ 1.12354570e-13 -4.28101998e-13 -1.30562228e-13]
[ 9.01501096e-14 -3.94351218e-13 -1.29674049e-13]
[ 1.06137321e-13 -4.22772928e-13 -1.41220369e-13]
[ 9.54791801e-14 -4.06785716e-13 -1.32338585e-13]
[ 9.90318938e-14 -3.92574862e-13 -1.52766688e-13]
[ 8.97060204e-14 -4.08562073e-13 -1.43884904e-13]
[ 1.02584607e-13 -3.73034936e-13 -1.35891298e-13]
[ 9.85878046e-14 -3.97903932e-13 -1.27009514e-13]
[ 1.1812773e-13 -3.8191672e-13 -1.5720758e-13]
[ 1.10134124e-13 -4.28101998e-13 -1.52766688e-13]
[ 1.20348176e-13 -3.80140364e-13 -1.45661261e-13]
[ 1.04805054e-13 -4.22772928e-13 -1.77635684e-13]
[ 1.26121336e-13 -3.64153152e-13 -1.58983937e-13]
[ 1.39888101e-13 -3.74811293e-13 -1.50990331e-13]
[ 1.20348176e-13 -3.85469434e-13 -1.36779477e-13]
[ 1.28785871e-13 -4.01456646e-13 -1.31450406e-13]
[ 1.24789068e-13 -4.03233003e-13 -1.50990331e-13]
[ 1.23012711e-13 -3.90798505e-13 -1.50990331e-13]
[ 1.19459997e-13 -3.96127575e-13 -1.24344979e-13]
[ 1.36335387e-13 -3.78364007e-13 -1.34114941e-13]
[ 1.33226763e-13 -3.80140364e-13 -1.17239551e-13]
[ 1.32782674e-13 -3.74811293e-13 -1.24344979e-13]
[ 1.61648472e-13 -3.65929509e-13 -1.09245946e-13]
[ 1.49658064e-13 -4.13891144e-13 -1.35891298e-13]
[ 1.33670852e-13 -4.05009359e-13 -1.27009514e-13]
[ 1.46105350e-13 -4.15667500e-13 -1.16351373e-13]
[ 1.54987134e-13 -3.94351218e-13 -1.34114941e-13]
[ 1.58095759e-13 -3.85469434e-13 -1.42108547e-13]
[ 1.42996726e-13 -4.22772928e-13 -1.03028697e-13]
[ 1.38999923e-13 -4.03233003e-13 -1.50102153e-13]
[ 1.56319402e-13 -4.01456646e-13 -1.44773082e-13]
[ 1.47437618e-13 -4.06785716e-13 -1.52766688e-13]
[ 1.59428026e-13 -3.89022148e-13 -1.23456800e-13]
[ 1.60760294e-13 -4.05009359e-13 -1.44773082e-13]
[ 1.50102153e-13 -3.92574862e-13 -1.63424829e-13]
[ 1.42996726e-13 -4.10338430e-13 -1.60760294e-13]
[ 1.43884904e-13 -3.99680289e-13 -1.79412041e-13]
[ 1.51878510e-13 -3.99680289e-13 -1.64313008e-13]
[ 1.57207580e-13 -4.06785716e-13 -1.54543045e-13]
[ 1.53210777e-13 -4.05009359e-13 -1.44773082e-13]
[ 1.54098956e-13 -4.19220214e-13 -1.50990331e-13]
[ 1.67421632e-13 -4.03233003e-13 -1.27009514e-13]
[ 1.59428026e-13 -4.03233003e-13 -1.98951966e-13]
[ 1.50546242e-13 -4.06785716e-13 -1.70530257e-13]
[ 1.55875313e-13 -3.73034936e-13 -1.58983937e-13]
[ 1.46993528e-13 -3.94351218e-13 -1.59872116e-13]
[ 1.65201186e-13 -3.87245791e-13 -1.90070182e-13]
[ 1.56319402e-13 -3.94351218e-13 -1.83852933e-13]
[ 1.58095759e-13 -4.05009359e-13 -1.99840144e-13]
[ 1.46993528e-13 -4.05009359e-13 -1.77635684e-13]
[ 1.55431223e-13 -4.15667500e-13 -1.81188398e-13]
[ 1.51434421e-13 -3.87245791e-13 -1.69642078e-13]
[ 1.46993528e-13 -4.05009359e-13 -1.84741111e-13]
[ 1.45217172e-13 -3.83693077e-13 -1.75859327e-13]
[ 1.49658064e-13 -4.06785716e-13 -1.66977543e-13]
[ 1.51434421e-13 -3.92574862e-13 -1.49213975e-13]
[ 1.35447209e-13 -3.96127575e-13 -1.69642078e-13]
[ 1.50102153e-13 -4.19220214e-13 -1.52766688e-13]
[ 1.55875313e-13 -3.97903932e-13 -1.47437618e-13]
[ 1.58539848e-13 -3.83693077e-13 -1.45661261e-13]
[ 1.82520665e-13 -4.03233003e-13 -1.55431223e-13]
[ 1.53210777e-13 -3.99680289e-13 -1.47437618e-13]
[ 1.50102153e-13 -3.78364007e-13 -1.63424829e-13]
[ 1.43884904e-13 -3.83693077e-13 -1.44773082e-13]
[ 1.48325796e-13 -3.62376795e-13 -1.74971149e-13]
[ 1.42552636e-13 -3.89022148e-13 -1.42996726e-13]
[ 1.58095759e-13 -3.92574862e-13 -1.63424829e-13]
[ 1.49213975e-13 -3.64153152e-13 -1.58983937e-13]
[ 1.71862524e-13 -3.53495011e-13 -1.60760294e-13]
[ 1.70530257e-13 -3.92574862e-13 -1.42108547e-13]
[ 1.74527059e-13 -3.60600438e-13 -1.52766688e-13]
[ 1.68309811e-13 -4.22772928e-13 -1.48325796e-13]
[ 1.66089364e-13 -3.73034936e-13 -1.55431223e-13]
[ 1.74527059e-13 -4.01456646e-13 -1.36779477e-13]
[ 1.74527059e-13 -4.17443857e-13 -1.17239551e-13]
[ 1.73194792e-13 -3.96127575e-13 -1.33226763e-13]
[ 1.65201186e-13 -3.81916720e-13 -1.35003120e-13]
[ 1.64313008e-13 -3.51718654e-13 -1.66977543e-13]
[ 1.67199588e-13 -3.80140364e-13 -1.47437618e-13]
[ 1.65645275e-13 -3.73034936e-13 -1.77635684e-13]
[ 1.76747506e-13 -3.97903932e-13 -1.64313008e-13]
[ 1.75637282e-13 -4.22772928e-13 -1.49213975e-13]
[ 1.64090963e-13 -4.28101998e-13 -1.34114941e-13]
[ 1.70974346e-13 -3.55271368e-13 -1.58095759e-13]
[ 1.79634085e-13 -3.44613227e-13 -1.39444012e-13]
[ 1.75415238e-13 -3.67705866e-13 -1.30562228e-13]
[ 1.70308212e-13 -3.69482223e-13 -1.41220369e-13]
[ 1.96398453e-13 -3.73034936e-13 -1.38555833e-13]
[ 1.69086967e-13 -3.73034936e-13 -1.60760294e-13]
[ 1.83519866e-13 -3.97903932e-13 -1.62536651e-13]
[ 1.78190795e-13 -3.23296945e-13 -1.72306613e-13]
[ 1.91291427e-13 -4.05009359e-13 -1.59872116e-13]
[ 1.79745108e-13 -4.01456646e-13 -1.79412041e-13]
[ 1.78856929e-13 -3.67705866e-13 -1.65201186e-13]
[ 1.95288230e-13 -3.62376795e-13 -1.40332190e-13]
[ 1.79523063e-13 -3.62376795e-13 -1.73194792e-13]
[ 1.75526260e-13 -3.57047725e-13 -1.80300219e-13]
[ 1.77358128e-13 -3.53495011e-13 -1.75859327e-13]
[ 1.61926028e-13 -3.33955086e-13 -1.73194792e-13]
[ 1.71807013e-13 -3.73034936e-13 -1.29674049e-13]
[ 1.82631688e-13 -3.26849658e-13 -1.65201186e-13]
[ 1.78856929e-13 -3.55271368e-13 -1.48325796e-13]
[ 1.93955962e-13 -3.83693077e-13 -1.74082970e-13]
[ 1.97286631e-13 -3.48165941e-13 -1.60760294e-13]
[ 1.92457161e-13 -3.80140364e-13 -1.63424829e-13]
[ 1.97897254e-13 -3.19744231e-13 -1.63424829e-13]
[ 1.96176408e-13 -3.37507799e-13 -1.64313008e-13]
[ 1.99285033e-13 -3.65929509e-13 -1.72306613e-13]
[ 1.96676009e-13 -2.98427949e-13 -1.80300219e-13]
[ 2.10553797e-13 -3.30402372e-13 -1.84741111e-13]
[ 2.01005879e-13 -3.51718654e-13 -1.63424829e-13]
[ 2.02449169e-13 -3.30402372e-13 -1.84741111e-13]
[ 2.08888462e-13 -3.62376795e-13 -1.79412041e-13]
[ 2.11997087e-13 -3.37507799e-13 -1.69642078e-13]
[ 1.97342143e-13 -3.44613227e-13 -1.66089364e-13]
[ 2.08888462e-13 -3.41060513e-13 -1.78523862e-13]
[ 2.05502282e-13 -3.37507799e-13 -1.87405647e-13]
[ 2.11552997e-13 -3.30402372e-13 -1.76747506e-13]
[ 1.94122496e-13 -3.44613227e-13 -1.93622895e-13]
[ 1.98452366e-13 -3.26849658e-13 -1.77635684e-13]
[ 1.81465953e-13 -3.26849658e-13 -1.83852933e-13]
[ 2.12885265e-13 -3.33955086e-13 -1.84741111e-13]
[ 2.17659224e-13 -3.48165941e-13 -1.98951966e-13]
[ 2.01338946e-13 -3.51718654e-13 -1.86517468e-13]
[ 2.04558592e-13 -3.01980663e-13 -1.95399252e-13]
[ 2.16882068e-13 -3.12638804e-13 -2.17603713e-13]
[ 1.97952765e-13 -3.37507799e-13 -1.99840144e-13]
[ 2.16771046e-13 -3.33955086e-13 -1.95399252e-13]
[ 2.07778239e-13 -3.19744231e-13 -2.03392858e-13]
[ 2.15660823e-13 -3.65929509e-13 -2.03392858e-13]
[ 2.13551399e-13 -3.55271368e-13 -2.14050999e-13]
[ 2.41973108e-13 -3.55271368e-13 -2.09610107e-13]
[ 2.29483099e-13 -3.37507799e-13 -2.06945572e-13]
[ 2.46414000e-13 -3.37507799e-13 -1.98063788e-13]
[ 2.36866082e-13 -3.65929509e-13 -2.10498285e-13]
[ 2.19713137e-13 -3.69482223e-13 -1.92734717e-13]
[ 2.24098518e-13 -3.69482223e-13 -1.83852933e-13]
[ 2.17992291e-13 -3.55271368e-13 -2.08721929e-13]
[ 2.37698750e-13 -3.80140364e-13 -2.09610107e-13]
[ 2.25708341e-13 -3.51718654e-13 -2.02504680e-13]
[ 2.22155627e-13 -3.48165941e-13 -2.14939178e-13]
[ 2.26541008e-13 -3.19744231e-13 -2.23820962e-13]
[ 2.35755859e-13 -3.55271368e-13 -2.14050999e-13]
[ 2.31648034e-13 -3.55271368e-13 -2.11386464e-13]
[ 2.26929586e-13 -3.62376795e-13 -2.07833750e-13]
[ 2.39697151e-13 -3.51718654e-13 -2.16715534e-13]
[ 2.46302978e-13 -3.80140364e-13 -2.14050999e-13]
[ 2.46136445e-13 -3.48165941e-13 -2.20268248e-13]
[ 2.50910404e-13 -3.87245791e-13 -2.14939178e-13]
[ 2.21989094e-13 -3.51718654e-13 -2.06057393e-13]
[ 2.32258657e-13 -3.62376795e-13 -1.94511074e-13]
[ 2.36977105e-13 -3.73034936e-13 -2.05169215e-13]
[ 2.13939977e-13 -3.65929509e-13 -2.11386464e-13]
[ 2.43582932e-13 -3.51718654e-13 -1.99840144e-13]
[ 2.48467913e-13 -3.87245791e-13 -2.07833750e-13]
[ 2.38364883e-13 -3.58824082e-13 -1.88293825e-13]
[ 2.54629651e-13 -3.94351218e-13 -1.99840144e-13]
[ 2.37032616e-13 -3.76587650e-13 -1.84741111e-13]
[ 2.45914400e-13 -3.94351218e-13 -1.89182003e-13]
[ 2.32480701e-13 -3.51718654e-13 -2.03392858e-13]
[ 2.52908805e-13 -3.44613227e-13 -2.00728323e-13]
[ 2.44304577e-13 -3.62376795e-13 -2.00728323e-13]
[ 2.43749465e-13 -3.65929509e-13 -2.07833750e-13]
[ 2.49189558e-13 -3.44613227e-13 -2.14939178e-13]
[ 2.43249865e-13 -3.51718654e-13 -2.01616501e-13]
[ 2.38142839e-13 -3.55271368e-13 -1.84741111e-13]
[ 2.57627253e-13 -3.37507799e-13 -1.98951966e-13]
[ 2.72393219e-13 -3.73034936e-13 -2.07833750e-13]
[ 2.54629651e-13 -3.37507799e-13 -2.00728323e-13]
[ 2.76556555e-13 -3.58824082e-13 -2.14939178e-13]
[ 2.66120459e-13 -3.51718654e-13 -2.09610107e-13]
[ 2.52409205e-13 -3.55271368e-13 -2.02504680e-13]
[ 2.64288591e-13 -3.69482223e-13 -2.23820962e-13]
[ 2.59847699e-13 -3.83693077e-13 -2.29150032e-13]
[ 2.77222689e-13 -3.48165941e-13 -2.26485497e-13]
[ 2.58432165e-13 -3.90798505e-13 -2.30038211e-13]
[ 2.64982480e-13 -3.65929509e-13 -2.33590924e-13]
[ 2.51992871e-13 -3.73034936e-13 -2.18491891e-13]
[ 2.72226686e-13 -3.69482223e-13 -2.45137244e-13]
[ 2.69145817e-13 -3.41060513e-13 -2.31814568e-13]
[ 2.55573340e-13 -3.51718654e-13 -2.22932783e-13]
[ 2.64482880e-13 -3.33955086e-13 -2.30038211e-13]
[ 2.79054557e-13 -3.37507799e-13 -2.30038211e-13]
[ 2.68229883e-13 -3.51718654e-13 -2.38919995e-13]
[ 2.70422573e-13 -3.33955086e-13 -2.30038211e-13]
[ 2.70727885e-13 -3.44613227e-13 -2.30926389e-13]
[ 2.82912582e-13 -3.55271368e-13 -2.27373675e-13]
[ 2.74974488e-13 -3.33955086e-13 -2.30038211e-13]
[ 2.79332113e-13 -3.55271368e-13 -2.37143638e-13]
[ 2.70394818e-13 -3.19744231e-13 -2.32702746e-13]
[ 2.54823940e-13 -3.37507799e-13 -2.34479103e-13]
[ 2.65981681e-13 -3.33955086e-13 -2.28261854e-13]
[ 2.53852495e-13 -3.41060513e-13 -2.37143638e-13]
[ 2.50410803e-13 -3.30402372e-13 -2.21156427e-13]
[ 2.74696932e-13 -3.37507799e-13 -2.28261854e-13]
[ 2.67869060e-13 -3.37507799e-13 -2.24709140e-13]
[ 2.66564548e-13 -3.37507799e-13 -2.31814568e-13]
[ 2.70811151e-13 -3.37507799e-13 -2.28261854e-13]
[ 2.50799381e-13 -2.98427949e-13 -2.15827356e-13]
[ 2.82274204e-13 -3.23296945e-13 -2.30038211e-13]
[ 2.62651012e-13 -3.30402372e-13 -2.28261854e-13]
[ 2.86493052e-13 -3.26849658e-13 -2.45137244e-13]
[ 2.83634227e-13 -3.05533376e-13 -2.19380070e-13]
[ 2.71199729e-13 -3.30402372e-13 -2.30038211e-13]
[ 2.61790589e-13 -3.05533376e-13 -2.22044605e-13]
[ 2.54157806e-13 -3.12638804e-13 -2.33590924e-13]
[ 3.00037772e-13 -3.19744231e-13 -2.28261854e-13]
[ 2.68673972e-13 -3.16191517e-13 -2.38031816e-13]
[ 2.68479683e-13 -2.94875235e-13 -2.32702746e-13]
[ 2.52797783e-13 -3.09086090e-13 -2.42472709e-13]
[ 2.79332113e-13 -3.01980663e-13 -2.26485497e-13]
[ 2.76556555e-13 -3.41060513e-13 -2.37143638e-13]
[ 2.71671574e-13 -3.19744231e-13 -2.22044605e-13]
[ 2.66203726e-13 -3.30402372e-13 -2.25597319e-13]
[ 2.74363865e-13 -3.16191517e-13 -2.38919995e-13]
[ 2.74308354e-13 -3.33955086e-13 -2.45137244e-13]
[ 2.78332912e-13 -3.19744231e-13 -2.28261854e-13]
[ 2.73003842e-13 -3.48165941e-13 -2.37143638e-13]
[ 2.92016411e-13 -3.12638804e-13 -2.30926389e-13]
[ 2.89768209e-13 -3.58824082e-13 -2.25597319e-13]
[ 2.75779399e-13 -3.73034936e-13 -2.22932783e-13]
[ 2.82357471e-13 -3.09086090e-13 -2.04281037e-13]
[ 2.72143419e-13 -3.33955086e-13 -2.07833750e-13]
[ 2.82635026e-13 -3.41060513e-13 -2.03392858e-13]
[ 2.80303558e-13 -3.37507799e-13 -1.95399252e-13]
[ 2.81247248e-13 -3.26849658e-13 -2.09610107e-13]
[ 2.91017210e-13 -3.19744231e-13 -2.10498285e-13]
[ 3.02591285e-13 -3.48165941e-13 -2.11386464e-13]
[ 3.01397796e-13 -3.16191517e-13 -2.14050999e-13]
[ 2.86243251e-13 -2.98427949e-13 -2.14050999e-13]
[ 2.83134627e-13 -3.12638804e-13 -2.09610107e-13]
[ 3.04228864e-13 -3.37507799e-13 -1.98951966e-13]
[ 2.96401792e-13 -3.05533376e-13 -2.02504680e-13]
[ 2.86159985e-13 -2.98427949e-13 -1.96287431e-13]
[ 3.02396996e-13 -3.23296945e-13 -2.13162821e-13]
[ 2.88713498e-13 -2.80664381e-13 -2.05169215e-13]
[ 2.94320124e-13 -3.30402372e-13 -2.24709140e-13]
[ 3.04117842e-13 -3.01980663e-13 -2.03392858e-13]
[ 2.99954506e-13 -3.33955086e-13 -2.14050999e-13]
[ 3.04145598e-13 -2.98427949e-13 -1.98951966e-13]
[ 3.00842684e-13 -3.09086090e-13 -2.13162821e-13]
[ 2.88713498e-13 -3.23296945e-13 -2.14939178e-13]
[ 2.97456504e-13 -2.98427949e-13 -2.15827356e-13]
[ 2.87297963e-13 -3.05533376e-13 -2.22044605e-13]
[ 2.93931546e-13 -2.77111667e-13 -2.12274642e-13]
[ 2.99621439e-13 -3.65929509e-13 -2.25597319e-13]
[ 2.94320124e-13 -3.19744231e-13 -2.12274642e-13]
[ 2.85299562e-13 -3.23296945e-13 -2.18491891e-13]
[ 2.97595282e-13 -3.05533376e-13 -2.22044605e-13]
[ 2.81913382e-13 -3.37507799e-13 -2.19380070e-13]
[ 2.75474088e-13 -3.83693077e-13 -2.13162821e-13]
[ 2.81052959e-13 -3.69482223e-13 -1.95399252e-13]
[ 2.73725487e-13 -3.16191517e-13 -2.09610107e-13]
[ 2.99926750e-13 -3.26849658e-13 -2.18491891e-13]
[ 2.87825319e-13 -3.30402372e-13 -2.23820962e-13]
[ 2.86548563e-13 -3.19744231e-13 -2.10498285e-13]
[ 2.79276602e-13 -3.23296945e-13 -2.24709140e-13]
[ 2.88019608e-13 -3.51718654e-13 -2.21156427e-13]
[ 2.91988655e-13 -3.41060513e-13 -2.14050999e-13]
[ 2.86881630e-13 -2.87769808e-13 -2.07833750e-13]
[ 2.81830115e-13 -3.62376795e-13 -2.17603713e-13]
[ 2.66148215e-13 -3.26849658e-13 -2.06945572e-13]
[ 2.66550670e-13 -3.33955086e-13 -2.14939178e-13]
[ 2.63997157e-13 -3.33955086e-13 -2.07833750e-13]
[ 2.57072141e-13 -3.33955086e-13 -2.10498285e-13]
[ 2.54865573e-13 -3.12638804e-13 -2.09610107e-13]
[ 2.48370768e-13 -3.33955086e-13 -2.19380070e-13]
[ 2.46344611e-13 -3.05533376e-13 -2.23820962e-13]
[ 2.38586928e-13 -3.16191517e-13 -2.25597319e-13]
[ 2.40946152e-13 -2.87769808e-13 -2.44249065e-13]
[ 2.36616282e-13 -2.55795385e-13 -2.51354493e-13]
[ 2.38697950e-13 -3.44613227e-13 -2.26485497e-13]
[ 2.44415599e-13 -3.23296945e-13 -2.58459920e-13]
[ 2.36172193e-13 -3.23296945e-13 -2.33590924e-13]
[ 2.35006459e-13 -3.33955086e-13 -2.52242671e-13]
[ 2.41306974e-13 -3.23296945e-13 -2.43360887e-13]
[ 2.51965115e-13 -3.23296945e-13 -2.53130850e-13]
[ 2.48190357e-13 -2.87769808e-13 -2.57571742e-13]
[ 2.49689158e-13 -3.01980663e-13 -2.47801779e-13]
[ 2.41973108e-13 -2.80664381e-13 -2.45137244e-13]
[ 2.46053178e-13 -2.87769808e-13 -2.38031816e-13]
[ 2.41057174e-13 -2.80664381e-13 -2.44249065e-13]
[ 2.30371278e-13 -2.91322522e-13 -2.23820962e-13]
[ 2.36838327e-13 -3.19744231e-13 -2.37143638e-13]
[ 2.29011254e-13 -2.77111667e-13 -2.36255460e-13]
[ 2.52825538e-13 -2.59348099e-13 -2.22932783e-13]
[ 2.54019028e-13 -2.91322522e-13 -2.28261854e-13]
[ 2.53685961e-13 -2.77111667e-13 -2.35367281e-13]
[ 2.51049181e-13 -2.91322522e-13 -2.31814568e-13]
[ 2.65870659e-13 -3.01980663e-13 -2.31814568e-13]
[ 2.55045984e-13 -2.91322522e-13 -2.29150032e-13]
[ 2.72837308e-13 -2.66453526e-13 -2.47801779e-13]
[ 2.60819144e-13 -2.70006240e-13 -2.48689958e-13]
[ 2.25514052e-13 -2.62900812e-13 -2.21156427e-13]
[ 2.30954145e-13 -2.59348099e-13 -2.45137244e-13]
[ 2.44138043e-13 -2.77111667e-13 -2.10498285e-13]
[ 2.31176189e-13 -2.80664381e-13 -2.39808173e-13]
[ 2.47163401e-13 -2.70006240e-13 -2.27373675e-13]
[ 2.14023244e-13 -2.91322522e-13 -2.27373675e-13]
[ 2.09193773e-13 -2.80664381e-13 -2.32702746e-13]
[ 2.23793206e-13 -2.62900812e-13 -2.37143638e-13]
[ 2.31453745e-13 -2.73558953e-13 -2.40696352e-13]
[ 2.48578935e-13 -2.48689958e-13 -2.30926389e-13]
[ 2.27762254e-13 -2.70006240e-13 -2.49578136e-13]
[ 2.24820162e-13 -3.05533376e-13 -2.46913601e-13]
[ 2.24015251e-13 -3.05533376e-13 -2.58459920e-13]
[ 2.21905827e-13 -2.62900812e-13 -2.46025422e-13]
[ 2.38975506e-13 -2.55795385e-13 -2.62900812e-13]
[ 2.29566366e-13 -2.70006240e-13 -2.30926389e-13]
[ 2.38420395e-13 -2.41584530e-13 -2.59348099e-13]
[ 2.25569563e-13 -2.84217094e-13 -2.52242671e-13]
[ 2.57155408e-13 -2.66453526e-13 -2.62012634e-13]
[ 2.53019827e-13 -2.84217094e-13 -2.70894418e-13]
[ 2.58931765e-13 -2.73558953e-13 -2.77111667e-13]
[ 2.36394238e-13 -2.55795385e-13 -2.76223489e-13]
[ 2.30676589e-13 -2.55795385e-13 -2.54907206e-13]
[ 2.34590125e-13 -2.62900812e-13 -2.65565347e-13]
[ 2.48967513e-13 -2.52242671e-13 -2.64677169e-13]
[ 2.42750264e-13 -2.62900812e-13 -2.54019028e-13]
[ 2.34728903e-13 -2.41584530e-13 -2.62900812e-13]
[ 2.37670994e-13 -2.20268248e-13 -2.56683563e-13]
[ 2.36144437e-13 -2.45137244e-13 -2.65565347e-13]
[ 2.44387843e-13 -2.59348099e-13 -2.53130850e-13]
[ 2.13939977e-13 -2.48689958e-13 -2.64677169e-13]
[ 2.49716914e-13 -2.48689958e-13 -2.40696352e-13]
[ 2.22738494e-13 -2.23820962e-13 -2.47801779e-13]
[ 2.31259456e-13 -2.52242671e-13 -2.57571742e-13]
[ 2.37143638e-13 -2.38031816e-13 -2.52242671e-13]
[ 2.46053178e-13 -2.48689958e-13 -2.74447132e-13]
[ 2.66453526e-13 -2.41584530e-13 -2.77111667e-13]
[ 2.58987276e-13 -2.23820962e-13 -2.64677169e-13]
[ 2.49994470e-13 -2.34479103e-13 -2.80664381e-13]
[ 2.29205543e-13 -2.27373675e-13 -2.78888024e-13]
[ 2.29677388e-13 -2.38031816e-13 -2.74447132e-13]
[ 2.36144437e-13 -2.06057393e-13 -2.66453526e-13]
[ 2.23543406e-13 -2.45137244e-13 -2.90434343e-13]
[ 2.32647235e-13 -2.34479103e-13 -2.76223489e-13]
[ 2.52131649e-13 -2.23820962e-13 -2.66453526e-13]
[ 2.15272244e-13 -2.16715534e-13 -2.69118061e-13]
[ 2.57627253e-13 -2.20268248e-13 -2.87769808e-13]
[ 2.61624056e-13 -2.20268248e-13 -2.85105273e-13]
[ 2.47357690e-13 -1.91846539e-13 -2.91322522e-13]
[ 2.61624056e-13 -2.02504680e-13 -2.74447132e-13]
[ 2.40807374e-13 -2.30926389e-13 -2.87769808e-13]
[ 2.40696352e-13 -1.95399252e-13 -2.86881630e-13]
[ 2.63483679e-13 -2.30926389e-13 -2.79776202e-13]
[ 2.43388643e-13 -2.38031816e-13 -2.89546165e-13]
[ 2.64954725e-13 -1.95399252e-13 -2.90434343e-13]
[ 2.60458322e-13 -2.34479103e-13 -2.77111667e-13]
[ 2.21461738e-13 -2.27373675e-13 -2.85993451e-13]
[ 2.38004061e-13 -2.23820962e-13 -2.82440737e-13]
[ 2.58432165e-13 -2.30926389e-13 -2.89546165e-13]
[ 2.40057973e-13 -2.06057393e-13 -2.91322522e-13]
[ 2.61207722e-13 -2.09610107e-13 -2.90434343e-13]
[ 2.53269627e-13 -2.06057393e-13 -2.79776202e-13]
[ 2.17520446e-13 -2.16715534e-13 -3.00204306e-13]
[ 2.41306974e-13 -2.23820962e-13 -2.89546165e-13]
[ 2.17603713e-13 -2.16715534e-13 -3.07309733e-13]
[ 2.20018448e-13 -2.48689958e-13 -3.18856053e-13]
[ 2.55073740e-13 -2.16715534e-13 -3.00204306e-13]
[ 2.39086528e-13 -2.52242671e-13 -3.06421555e-13]
[ 2.21211938e-13 -2.16715534e-13 -2.98427949e-13]
[ 2.33812969e-13 -2.41584530e-13 -3.07309733e-13]
[ 2.23154828e-13 -2.02504680e-13 -2.98427949e-13]
[ 2.45525822e-13 -2.20268248e-13 -3.03757020e-13]
[ 2.33729702e-13 -1.84741111e-13 -3.10862447e-13]
[ 2.29954944e-13 -2.27373675e-13 -3.06421555e-13]
[ 2.22349916e-13 -2.38031816e-13 -3.11750625e-13]
[ 2.41945353e-13 -2.13162821e-13 -2.99316127e-13]
[ 2.34645636e-13 -2.02504680e-13 -2.98427949e-13]
[ 2.45525822e-13 -2.06057393e-13 -3.01092484e-13]
[ 2.26180186e-13 -2.09610107e-13 -2.97539771e-13]
[ 2.56766830e-13 -2.13162821e-13 -2.96651592e-13]
[ 2.76167977e-13 -2.27373675e-13 -2.73558953e-13]
[ 2.38864484e-13 -2.02504680e-13 -2.77111667e-13]
[ 2.35644837e-13 -2.41584530e-13 -2.70006240e-13]
[ 2.45720111e-13 -2.70006240e-13 -2.66453526e-13]
[ 2.67064149e-13 -2.41584530e-13 -2.77999845e-13]
[ 2.65787392e-13 -2.45137244e-13 -2.70894418e-13]
[ 2.55240273e-13 -2.80664381e-13 -2.68229883e-13]
[ 2.45720111e-13 -2.41584530e-13 -2.72670775e-13]
[ 2.40307774e-13 -2.38031816e-13 -2.69118061e-13]
[ 2.41140441e-13 -2.70006240e-13 -2.53130850e-13]
[ 2.40474307e-13 -2.52242671e-13 -2.50466314e-13]
[ 2.23987495e-13 -2.73558953e-13 -2.46025422e-13]
[ 2.46219711e-13 -2.87769808e-13 -2.53130850e-13]
[ 2.26874075e-13 -2.55795385e-13 -2.50466314e-13]
[ 2.43804976e-13 -2.62900812e-13 -2.62900812e-13]
[ 2.55628851e-13 -2.80664381e-13 -2.60236277e-13]
